transcript_id	gene_symbol
ENST00000462715	TRAPPC3
ENST00000373163	TRAPPC3
ENST00000373162	TRAPPC3
ENST00000469757	TRAPPC3
ENST00000373159	TRAPPC3
ENST00000497251	TRAPPC3
ENST00000429533	MAP7D1
ENST00000316156	MAP7D1
ENST00000527764	MAP7D1
ENST00000373150	MAP7D1
ENST00000373151	MAP7D1
ENST00000530729	MAP7D1
ENST00000462118	MAP7D1
ENST00000474796	MAP7D1
ENST00000530975	MAP7D1
ENST00000487131	MAP7D1
ENST00000373148	MAP7D1
ENST00000532131	MAP7D1
ENST00000487114	MAP7D1
ENST00000579043	RN7SL131P
ENST00000469141	THRAP3
ENST00000648638	THRAP3
ENST000003546180	THRAP3
ENST00000447495	UBE2V2P4
ENST00000466743	THRAP3
ENST00000453908	SH3D21
ENST00000505871	SH3D21
ENST00000480549	SH3D21
ENST00000496636	SH3D21
ENST00000508854	SH3D21
ENST00000474766	SH3D21
ENST00000672976	SH3D21
ENST00000270824	EVA1B
ENST00000490466	EVA1B
ENST00000373137	SH3D21
ENST00000672313	SH3D21
ENST00000657488	AL591845
ENST00000359297	STK40
ENST00000373129	STK40
ENST00000373130	STK40
ENST00000373132	STK40
ENST00000460417	STK40
ENST00000473733	STK40
ENST00000482458	STK40
ENST00000460017	STK40
ENST00000476041	LSM10
ENST00000315732	LSM10
ENST00000489912	LSM10
ENST00000410889	RNU4-27P
ENST00000468441	OSCP1
ENST00000495222	OSCP1
ENST00000235532	OSCP1
ENST00000356637	OSCP1
ENST00000471369	OSCP1
ENST00000433045	OSCP1
ENST00000445843	OSCP1
ENST00000364578	SNORA63C
ENST00000475160	OSCP1
ENST00000525869	OSCP1
ENST00000528112	OSCP1
ENST00000354267	OSCP1
ENST00000524789	OSCP1
ENST00000373116	MRPS15
ENST00000488606	MRPS15
ENST00000477040	MRPS15
ENST00000462067	MRPS15
ENST00000373106	CSF3R
ENST00000373103	CSF3R
ENST00000373104	CSF3R
ENST00000480825	CSF3R
ENST00000361632	CSF3R
ENST00000464465	CSF3R
ENST00000331941	CSF3R
ENST00000487540	CSF3R
ENST00000484762	CSF3R
ENST00000466138	CSF3R
ENST00000464365	CSF3R
ENST00000469380	CSF3R
ENST00000526980	CSF3R
ENST00000489551	CSF3R
ENST00000533491	CSF3R
ENST00000453860	FTLP18
ENST00000641463	AL596257
ENST00000642109	AC117945
ENST00000664693	AC117945
ENST00000451375	AC117945
ENST00000373091	GRIK3
ENST00000373093	GRIK3
ENST00000462621	GRIK3
ENST00000479620	GRIK3
ENST00000642067	AL031430
ENST00000657513	AL353604
ENST00000655056	AL353604
ENST00000579351	MIR4255
ENST00000384598	RNU6-636P
ENST00000413901	AL353604
ENST00000516559	RNA5SP43
ENST00000438196	RPS29P6
ENST00000668045	LINC01137
ENST00000424989	LINC01137
ENST00000640233	ZC3H12A
ENST00000373087	ZC3H12A
ENST00000472312	ZC3H12A
ENST00000619365	MIR6732
ENST00000471012	ZC3H12A
ENST000002962140	MEAF6
ENST00000373075	MEAF6
ENST00000373074	MEAF6
ENST00000475828	MEAF6
ENST00000487788	MEAF6
ENST00000373073	MEAF6
ENST00000487792	MEAF6
ENST00000448519	MEAF6
ENST00000580821	MIR5581
ENST00000485039	MEAF6
ENST00000296215	SNIP1
ENST00000638725	SNIP1
ENST00000468040	SNIP1
ENST00000437933	FTH1P1
ENST00000493916	SNIP1
ENST00000423216	AL034379
ENST00000296218	DNALI1
ENST00000652629	DNALI1
ENST00000490312	DNALI1
ENST00000466723	DNALI1
ENST00000497858	DNALI1
ENST00000467277	DNALI1
ENST00000490029	GNL2
ENST00000373062	GNL2
ENST00000462812	GNL2
ENST00000479255	GNL2
ENST00000538069	GNL2
ENST00000469191	GNL2
ENST00000489146	GNL2
ENST00000463351	GNL2
ENST00000488496	GNL2
ENST00000641190	AL513220
ENST00000612451	RSPO1
ENST00000615459	RSPO1
ENST00000356545	RSPO1
ENST00000401068	RSPO1
ENST00000358011	C1orf109
ENST00000494120	C1orf109
ENST00000609516	C1orf109
ENST00000464178	C1orf109
ENST00000464085	C1orf109
ENST00000491981	C1orf109
ENST00000461359	C1orf109
ENST00000477060	C1orf109
ENST00000486637	C1orf109
ENST00000491797	C1orf109
ENST00000488137	C1orf109
ENST00000472584	C1orf109
ENST00000619962	C1orf109
ENST00000498448	C1orf109
ENST00000327331	CDCA8
ENST00000373055	CDCA8
ENST00000432874	EPHA10
ENST00000534097	EPHA10
ENST00000437645	EPHA10
ENST00000444950	EPHA10
ENST00000446149	EPHA10
ENST00000427468	EPHA10
ENST00000373048	EPHA10
ENST00000453577	EPHA10
ENST00000540011	EPHA10
ENST00000525749	EPHA10
ENST00000363551	Y_RNA
ENST00000319637	EPHA10
ENST00000473049	ACTN4P2
ENST00000417484	AL929472
ENST000003730450	MANEAL
ENST00000397631	MANEAL
ENST00000532512	MANEAL
ENST00000525897	MANEAL
ENST00000329006	MANEAL
ENST00000433474	AL929472
ENST00000373044	YRDC
ENST00000373043	C1orf122
ENST00000419397	C1orf122
ENST00000468084	C1orf122
ENST00000373042	C1orf122
ENST00000373036	MTF1
ENST00000447422	AL929472
ENST00000468190	MTF1
ENST00000419993	AL929472
ENST00000373027	INPP5B
ENST00000458109	INPP5B
ENST00000373024	INPP5B
ENST00000373023	INPP5B
ENST00000373026	INPP5B
ENST00000487328	INPP5B
ENST00000470364	INPP5B
ENST00000474758	INPP5B
ENST00000516639	SNORA63
ENST00000410350	RNU6-584P
ENST00000467066	INPP5B
ENST00000373021	INPP5B
ENST00000491406	INPP5B
ENST00000616313	Metazoa_SRP
ENST00000373019	SF3A3
ENST00000487062	SF3A3
ENST00000460925	SF3A3
ENST00000489537	SF3A3
ENST00000461869	SF3A3
ENST00000470585	SF3A3
ENST00000488934	SF3A3
ENST00000462258	SF3A3
ENST00000391239	RNU6-510P
ENST00000485803	FHL3
ENST00000373016	FHL3
ENST00000475084	FHL3
ENST00000477194	FHL3
ENST00000483132	FHL3
ENST00000483182	UTP11
ENST00000486563	UTP11
ENST00000373014	UTP11
ENST00000488453	UTP11
ENST00000373012	POU3F1
ENST00000432922	MIR3659HG
ENST00000428151	MIR3659HG
ENST00000424719	AL139158
ENST00000582606	MIR3659
ENST00000641212	LINC02786
ENST00000655033	AL390839
ENST00000671301	AL390839
ENST00000431311	LINC01343
ENST00000649079	LINC01343
ENST00000611376	AL513479
ENST00000363926	RNU6-753P
ENST00000658664	LINC01685
ENST00000452971	LINC01685
ENST00000658241	LINC01685
ENST00000665359	LINC01685
ENST00000634732	LINC01685
ENST00000658982	LINC01685
ENST00000634464	LINC01685
ENST00000660113	LINC01685
ENST00000658851	LINC01685
ENST00000658172	LINC01685
ENST00000659619	LINC01685
ENST00000654266	LINC01685
ENST00000658281	LINC01685
ENST00000671197	LINC01685
ENST00000658751	LINC01685
ENST00000634298	LINC01685
ENST00000442006	HSPA5P1
ENST00000641723	AL354702
ENST00000641481	AL354702
ENST00000641963	AL354702
ENST00000373001	RRAGC
ENST00000622355	AL139260
ENST00000474456	RRAGC
ENST00000493015	RRAGC
ENST00000496778	RRAGC
ENST00000663032	AL139260
ENST00000667635	AL139260
ENST00000433671	AL139260
ENST00000456813	AL139260
ENST00000397572	MYCBP
ENST00000494695	MYCBP
ENST00000495043	MYCBP
ENST00000489803	AL139260
ENST00000454994	AL139260
ENST00000489575	AL139260
ENST00000621281	AL139260
ENST00000465771	MYCBP
ENST00000443161	AL139260
ENST00000357771	GJA9
ENST00000360786	GJA9
ENST00000372990	RHBDL2
ENST00000289248	RHBDL2
ENST00000540558	RHBDL2
ENST00000363093	RNU6-605P
ENST00000384735	Y_RNA
ENST00000428233	EIF1P2
ENST00000432648	AKIRIN1
ENST00000446189	AKIRIN1
ENST00000372984	AKIRIN1
ENST00000531822	AKIRIN1
ENST00000372967	NDUFS5
ENST00000372969	NDUFS5
ENST00000484793	MACF1
ENST00000602421	MACF1
ENST00000361689	MACF1
ENST00000567887	MACF1
ENST00000372915	MACF1
ENST00000524432	MACF1
ENST00000467673	MACF1
ENST00000383927	RNU6-608P
ENST00000410446	RNA5SP44
ENST00000672812	MACF1
ENST00000564288	MACF1
ENST00000494012	MACF1
ENST00000602528	MACF1
ENST00000480624	MACF1
ENST00000469366	MACF1
ENST00000671089	MACF1
ENST00000669616	AL442071
ENST00000289890	AL442071
ENST00000496804	MACF1
ENST00000530262	MACF1
ENST00000485063	MACF1
ENST00000472385	MACF1
ENST00000484393	MACF1
ENST00000673706	MACF1
ENST00000476350	MACF1
ENST00000372925	MACF1
ENST00000406997	HSPE1P8
ENST00000673926	MACF1
ENST00000528611	MACF1
ENST00000289893	MACF1
ENST00000673980	MACF1
ENST00000530275	MACF1
ENST00000473843	MACF1
ENST00000469490	MACF1
ENST00000487656	MACF1
ENST00000360115	MACF1
ENST00000497964	MACF1
ENST00000446276	MACF1
ENST00000442046	MACF1
ENST00000422234	MACF1
ENST00000462496	MACF1
ENST00000462103	MACF1
ENST00000496360	MACF1
ENST00000497807	MACF1
ENST00000331593	BMP8A
ENST00000447263	OXCT2P1
ENST00000649325	PPIEL
ENST00000458207	PPIEL
ENST00000648902	PPIEL
ENST00000649920	PPIEL
ENST00000647627	PPIEL
ENST00000331856	PPIEL
ENST00000450157	PPIEL
ENST00000417869	PPIEL
ENST00000645296	PPIEL
ENST00000642822	PPIEL
ENST00000643783	PPIEL
ENST00000431553	PPIEL
ENST00000644305	PPIEL
ENST00000644158	PPIEL
ENST00000427240	PPIEL
ENST00000677006	PABPC4
ENST00000676859	PABPC4
ENST00000527718	PABPC4
ENST00000482028	PABPC4
ENST00000492468	PABPC4
ENST00000437136	PABPC4
ENST00000468476	PABPC4
ENST00000678028	PABPC4
ENST00000677708	PABPC4
ENST00000678469	PABPC4
ENST00000372862	PABPC4
ENST00000372857	PABPC4
ENST00000372856	PABPC4
ENST00000372858	PABPC4
ENST00000676523	PABPC4
ENST00000677548	PABPC4
ENST00000677860	PABPC4
ENST00000470443	PABPC4
ENST00000678287	PABPC4
ENST00000678625	PABPC4
ENST00000679246	PABPC4
ENST00000677609	PABPC4
ENST00000677244	PABPC4
ENST00000678980	PABPC4
ENST00000676863	PABPC4
ENST00000678894	PABPC4
ENST00000530186	PABPC4
ENST00000421687	PABPC4
ENST00000484555	PABPC4
ENST00000525045	PABPC4
ENST00000477556	PABPC4
ENST00000461578	PABPC4
ENST00000483770	PABPC4
ENST00000525669	PABPC4
ENST00000415255	PABPC4-AS1
ENST00000650144	PABPC4-AS1
ENST00000513632	PABPC4
ENST00000364587	SNORA55
ENST00000677644	PABPC4
ENST00000525751	PABPC4
ENST00000474378	PABPC4
ENST00000529216	PABPC4
ENST00000492519	PABPC4
ENST00000451091	PABPC4
ENST00000531243	PABPC4
ENST00000372852	HEYL
ENST00000424418	AL035404
ENST00000235628	NT5C1A
ENST00000372844	HPCAL4
ENST00000612703	HPCAL4
ENST00000617690	HPCAL4
ENST00000470018	PPIE
ENST00000497982	AL035404
ENST00000516604	RNU7-121P
ENST00000485507	PPIE
ENST000003243790	PPIE
ENST00000356511	PPIE
ENST00000456578	PPIE
ENST00000495526	PPIE
ENST00000482751	PPIE
ENST00000497370	PPIE
ENST00000470213	PPIE
ENST00000372835	PPIE
ENST00000372830	PPIE
ENST00000474804	PPIE
ENST00000475350	PPIE
ENST00000480169	PPIE
ENST00000372827	BMP8B
ENST00000467741	PPIE
ENST00000327582	OXCT2
ENST00000648746	BMP8B-AS1
ENST00000566366	AL033527
ENST00000446772	AL033527
ENST00000641382	AL033527
ENST00000641026	LINC02811
ENST00000641632	AL033527
ENST00000648678	TRIT1
ENST000003168910	TRIT1
ENST00000537440	TRIT1
ENST00000441669	TRIT1
ENST00000462797	TRIT1
ENST00000372818	TRIT1
ENST00000495175	TRIT1
ENST00000491865	TRIT1
ENST00000541099	TRIT1
ENST00000465417	TRIT1
ENST00000492612	TRIT1
ENST00000467774	TRIT1
ENST00000489945	TRIT1
ENST00000486825	TRIT1
ENST00000469476	TRIT1
ENST00000462243	TRIT1
ENST00000365352	Y_RNA
ENST00000397332	MYCL
ENST00000372816	MYCL
ENST00000418255	MYCL-AS1
ENST00000372815	MYCL
ENST00000450953	MYCL
ENST00000384626	Y_RNA
ENST00000420632	MFSD2A
ENST000003728110	MFSD2A
ENST00000434861	MFSD2A
ENST00000372809	MFSD2A
ENST00000483824	MFSD2A
ENST00000469745	MFSD2A
ENST00000438210	AL663070
ENST00000480630	MFSD2A
ENST00000491515	MFSD2A
ENST00000459917	MFSD2A
ENST00000481612	MFSD2A
ENST00000372797	CAP1
ENST00000372802	CAP1
ENST00000449311	CAP1
ENST00000421589	CAP1
ENST00000414893	CAP1
ENST00000372792	CAP1
ENST00000372805	CAP1
ENST00000414281	CAP1
ENST00000420216	CAP1
ENST00000372798	CAP1
ENST00000340450	CAP1
ENST00000435719	CAP1
ENST00000427843	CAP1
ENST00000417287	CAP1
ENST00000424977	CAP1
ENST00000446031	CAP1
ENST00000479759	CAP1
ENST00000461993	CAP1
ENST00000494114	CAP1
ENST00000641471	PPT1
ENST00000530076	PPT1
ENST00000642050	PPT1
ENST00000641083	PPT1
ENST00000433473	PPT1
ENST00000530704	PPT1
ENST00000641319	PPT1
ENST00000439754	PPT1
ENST00000641236	PPT1
ENST00000641691	PPT1
ENST00000449045	PPT1
ENST00000529905	PPT1
ENST00000641381	PPT1
ENST00000372775	PPT1
ENST00000641924	PPT1
ENST00000527311	PPT1
ENST00000372779	PPT1
ENST00000526547	PPT1
ENST00000641548	PPT1
ENST00000430724	OAZ1P1
ENST00000372771	RLF
ENST00000384777	RNU6-1237P
ENST00000468258	TMCO2
ENST00000372766	TMCO2
ENST00000567508	AL050341
ENST00000675937	ZMPSTE24
ENST00000674703	ZMPSTE24
ENST00000479131	ZMPSTE24
ENST00000372759	ZMPSTE24
ENST00000472583	ZMPSTE24
ENST00000675754	ZMPSTE24
ENST00000447743	AL050341
ENST00000474142	ZMPSTE24
ENST00000372748	COL9A2
ENST00000482722	COL9A2
ENST00000466267	COL9A2
ENST00000427563	COL9A2
ENST00000488463	COL9A2
ENST00000417105	COL9A2
ENST00000496215	COL9A2
ENST00000372736	COL9A2
ENST00000461118	COL9A2
ENST00000642679	COL9A2
ENST00000490132	COL9A2
ENST00000495948	COL9A2
ENST00000600955	AL031985
ENST00000435168	SMAP2
ENST00000392713	AL031985
ENST00000372718	SMAP2
ENST00000372708	SMAP2
ENST00000614549	SMAP2
ENST00000539317	SMAP2
ENST00000487871	SMAP2
ENST00000642138	AL031985
ENST00000469416	ZFP69B
ENST00000484445	ZFP69B
ENST00000411995	ZFP69B
ENST00000361584	ZFP69B
ENST00000565390	AL031985
ENST00000624658	AL603839
ENST00000372706	ZFP69
ENST00000372705	ZFP69
ENST00000482712	ZFP69
ENST00000450713	AL603839
ENST00000358527	EXO5
ENST00000372703	EXO5
ENST00000420209	EXO5
ENST00000296380	EXO5
ENST00000432259	EXO5
ENST00000418186	EXO5
ENST00000415550	EXO5
ENST00000443729	EXO5
ENST00000419161	EXO5
ENST00000471429	EXO5
ENST00000453437	AL603839
ENST00000437060	AL603839
ENST00000648542	ZNF684
ENST00000372699	ZNF684
ENST00000465152	ZNF684
ENST00000372696	ZNF684
ENST00000372697	ZNF684
ENST00000493756	ZNF684
ENST00000472043	ZNF684
ENST00000666986	AL356379
ENST00000414105	AL356379
ENST00000445825	GTF2F2P2
ENST00000372684	RIMS3
ENST00000372683	RIMS3
ENST00000658681	AL031289
ENST00000440100	AL031289
ENST00000606277	NFYC-AS1
ENST00000467203	NFYC
ENST00000424419	NFYC
ENST00000427410	NFYC
ENST00000447388	NFYC
ENST00000425457	NFYC
ENST00000453631	NFYC
ENST00000456393	NFYC
ENST00000372654	NFYC
ENST00000534399	NFYC
ENST00000372653	NFYC
ENST00000372669	NFYC
ENST00000372652	NFYC
ENST00000372651	NFYC
ENST00000531464	NFYC
ENST00000440226	NFYC
ENST00000525290	NFYC
ENST00000530965	NFYC
ENST00000416859	NFYC
ENST00000308733	NFYC
ENST00000414185	NFYC
ENST00000362104	MIR30E
ENST00000385227	MIR30C1
ENST00000525349	NFYC
ENST00000483091	NFYC
ENST00000488635	NFYC
ENST00000496608	NFYC
ENST000003471320	KCNQ4
ENST00000509682	KCNQ4
ENST00000477493	RN7SL326P
ENST00000443478	KCNQ4
ENST00000506017	KCNQ4
ENST00000372638	CITED4
ENST00000414199	AC119677
ENST00000413739	AL391730
ENST00000653821	AL391730
ENST00000437166	UBE2V1P8
ENST00000480420	CTPS1
ENST00000650070	CTPS1
ENST00000648914	CTPS1
ENST00000649864	CTPS1
ENST00000648020	CTPS1
ENST00000649124	CTPS1
ENST00000498694	CTPS1
ENST00000648801	CTPS1
ENST00000463285	CTPS1
ENST00000470271	CTPS1
ENST00000475060	CTPS1
ENST00000479480	CTPS1
ENST00000372616	CTPS1
ENST00000650634	CTPS1
ENST00000649215	CTPS1
ENST00000486889	CTPS1
ENST00000463423	CTPS1
ENST00000464283	CTPS1
ENST00000626479	SLFNL1-AS1
ENST000003029462	SLFNL1
ENST00000372613	SLFNL1
ENST00000439569	SLFNL1
ENST00000372611	SLFNL1
ENST00000359345	SLFNL1
ENST00000397174	SCMH1
ENST00000402904	SCMH1
ENST00000361191	SCMH1
ENST00000361705	SCMH1
ENST00000397171	SCMH1
ENST000003261971	SCMH1
ENST00000372595	SCMH1
ENST00000337495	SCMH1
ENST00000372596	SCMH1
ENST00000372597	SCMH1
ENST00000472037	SCMH1
ENST00000456518	SCMH1
ENST00000460215	SCMH1
ENST00000498793	SCMH1
ENST00000489421	SCMH1
ENST00000482530	SCMH1
ENST00000401064	RPL23AP17
ENST00000488592	SCMH1
ENST00000657314	AC093151
ENST00000425554	AC093151
ENST00000670398	AC093151
ENST00000445073	AC093151
ENST00000422305	AC093151
ENST00000427711	AC093151
ENST00000662236	AC093151
ENST00000665468	AC093151
ENST00000653728	AC093151
ENST00000670055	AC093151
ENST00000372591	FOXO6
ENST00000641094	FOXO6
ENST00000429109	FOXO6-AS1
ENST00000516754	RNA5SP45
ENST00000372587	EDN2
ENST00000490783	EDN2
ENST00000460255	EDN2
ENST00000467046	EDN2
ENST00000467872	EDN2
ENST00000643665	HIVEP3
ENST00000372584	HIVEP3
ENST00000372583	HIVEP3
ENST00000460604	HIVEP3
ENST00000440249	AL445933
ENST00000434240	AL445933
ENST00000646142	AC119676
ENST00000491442	HIVEP3
ENST00000489103	HIVEP3
ENST00000479350	HIVEP3
ENST00000670076	AL158216
ENST00000391730	HNRNPFP1
ENST00000434936	AC114492
ENST00000372581	GUCA2B
ENST00000357001	GUCA2A
ENST00000372571	FOXJ3
ENST00000372572	FOXJ3
ENST00000372573	FOXJ3
ENST00000545068	FOXJ3
ENST00000361776	FOXJ3
ENST00000361346	FOXJ3
ENST00000445886	FOXJ3
ENST00000422278	FOXJ3
ENST00000454417	FOXJ3
ENST00000436207	AC096540
ENST00000431473	RIMKLA
ENST00000410070	RIMKLA
ENST00000411908	AL513331
ENST00000372565	ZMYND12
ENST00000611861	ZMYND12
ENST00000475426	ZMYND12
ENST00000461083	ZMYND12
ENST00000372562	PPCS
ENST00000372560	PPCS
ENST00000372561	PPCS
ENST00000472013	PPCS
ENST00000372556	PPCS
ENST00000471420	PPCS
ENST00000482168	PPCS
ENST00000469615	PPCS
ENST00000654683	CCDC30
ENST00000660938	CCDC30
ENST00000665812	CCDC30
ENST00000667205	CCDC30
ENST00000663155	CCDC30
ENST00000669138	CCDC30
ENST00000468651	CCDC30
ENST00000655164	CCDC30
ENST00000657597	CCDC30
ENST00000475614	CCDC30
ENST00000667947	CCDC30
ENST00000668663	CCDC30
ENST00000660083	CCDC30
ENST00000658812	CCDC30
ENST00000655845	CCDC30
ENST00000671281	CCDC30
ENST00000664805	CCDC30
ENST00000663866	CCDC30
ENST00000654604	CCDC30
ENST00000655447	CCDC30
ENST00000661864	CCDC30
ENST00000664418	CCDC30
ENST00000665176	CCDC30
ENST00000665792	CCDC30
ENST00000477155	CCDC30
ENST00000670982	CCDC30
ENST00000668036	CCDC30
ENST00000664192	CCDC30
ENST00000492422	CCDC30
ENST00000462063	CCDC30
ENST00000670292	CCDC30
ENST00000670783	CCDC30
ENST00000340612	CCDC30
ENST00000428554	CCDC30
ENST00000495044	CCDC30
ENST00000653735	CCDC30
ENST00000507855	CCDC30
ENST00000666893	CCDC30
ENST00000671538	CCDC30
ENST00000656470	CCDC30
ENST00000426743	RPS3AP11
ENST00000509712	CCDC30
ENST00000665466	CCDC30
ENST00000424567	TMSB4XP1
ENST00000471390	CCDC30
ENST00000660830	CCDC30
ENST00000665217	CCDC30
ENST00000653544	CCDC30
ENST00000342022	CCDC30
ENST00000660910	CCDC30
ENST00000514642	CCDC30
ENST00000667055	CCDC30
ENST00000363384	RNU6-536P
ENST00000454425	AL445669
ENST00000657248	CCDC30
ENST00000471699	CCDC30
ENST00000655265	CCDC30
ENST00000669471	CCDC30
ENST00000665137	CCDC30
ENST00000663139	CCDC30
ENST00000656306	CCDC30
ENST00000677900	PPIH
ENST00000678038	PPIH
ENST00000372550	PPIH
ENST00000676675	PPIH
ENST00000678193	PPIH
ENST00000304979	PPIH
ENST00000678803	PPIH
ENST00000677926	PPIH
ENST00000678333	PPIH
ENST00000677307	PPIH
ENST00000440068	PPIH
ENST00000649886	AC098484
ENST00000679245	PPIH
ENST00000677356	PPIH
ENST00000678308	PPIH
ENST00000372549	PPIH
ENST00000678076	PPIH
ENST00000677219	PPIH
ENST00000677312	PPIH
ENST00000436387	PPIH
ENST00000461351	PPIH
ENST00000667389	AC098484
ENST00000414339	AC098484
ENST000003213582	YBX1
ENST000003322200	YBX1
ENST00000436427	YBX1
ENST00000467957	YBX1
ENST00000296387	CLDN19
ENST00000539749	CLDN19
ENST00000372539	CLDN19
ENST00000397054	P3H1
ENST00000460031	P3H1
ENST000002963880	P3H1
ENST00000236040	P3H1
ENST00000495874	P3H1
ENST00000462474	P3H1
ENST00000472802	P3H1
ENST00000431412	P3H1
ENST00000460831	P3H1
ENST00000481465	P3H1
ENST00000447502	P3H1
ENST00000463465	P3H1
ENST00000372526	P3H1
ENST00000492956	P3H1
ENST00000372525	C1orf50
ENST00000464081	AC098484
ENST00000650521	AC098484
ENST00000603943	AC098484
ENST00000468913	C1orf50
ENST00000494155	C1orf50
ENST00000447572	AC098484
ENST00000421630	TMEM269
ENST00000637012	TMEM269
ENST00000536543	TMEM269
ENST00000605272	TMEM269
ENST00000372522	SVBP
ENST00000372521	SVBP
ENST00000497437	SVBP
ENST00000645239	ERMAP
ENST00000643061	ERMAP
ENST00000372517	ERMAP
ENST00000647120	ERMAP
ENST00000487556	ERMAP
ENST00000642150	ERMAP
ENST00000470938	ERMAP
ENST00000372514	ERMAP
ENST00000328249	ERMAP
ENST00000659750	AL512353
ENST00000414798	AL512353
ENST00000416809	AL512353
ENST00000425076	AL512353
ENST00000444563	AL512353
ENST00000372502	ZNF691
ENST00000372508	ZNF691
ENST00000651192	ZNF691
ENST00000372507	ZNF691
ENST00000372506	ZNF691
ENST00000372504	ZNF691
ENST00000397034	ZNF691
ENST00000372503	ZNF691
ENST00000630961	ZNF691
ENST00000448759	AL512353
ENST00000417517	MKRN8P
ENST00000439215	ATP6V1E1P1
ENST000004262630	SLC2A1
ENST00000630287	SLC2A1
ENST00000675112	SLC2A1
ENST00000676254	SLC2A1
ENST00000674765	SLC2A1
ENST00000674545	SLC2A1
ENST00000475162	SLC2A1
ENST00000669445	SLC2A1
ENST00000625233	SLC2A1
ENST00000372500	SLC2A1
ENST00000415851	SLC2A1
ENST00000630821	SLC2A1
ENST00000629908	SLC2A1
ENST00000460369	SLC2A1
ENST00000639582	ATP6V0CP4
ENST00000676097	SLC2A1
ENST00000431759	SLC2A1-AS1
ENST00000640236	AC099795
ENST00000653200	SLC2A1-AS1
ENST00000664148	SLC2A1-AS1
ENST00000416689	SLC2A1-AS1
ENST00000640492	AC099795
ENST00000658437	AC099795
ENST00000384526	RNU6-880P
ENST00000636464	U6
ENST00000622380	AL161637
ENST00000410048	FAM183A
ENST00000409337	FAM183A
ENST00000335282	FAM183A
ENST00000410025	FAM183A
ENST00000409396	FAM183A
ENST00000481753	FAM183A
ENST00000431635	EBNA1BP2
ENST00000236051	EBNA1BP2
ENST00000463906	EBNA1BP2
ENST00000491223	EBNA1BP2
ENST00000472982	EBNA1BP2
ENST00000483082	EBNA1BP2
ENST00000461557	EBNA1BP2
ENST00000635723	MIR6733
ENST00000528956	CFAP57
ENST00000610710	CFAP57
ENST00000372492	CFAP57
ENST00000529956	CFAP57
ENST00000525227	CFAP57
ENST00000533339	CFAP57
ENST00000466927	EBNA1BP2
ENST00000534615	CFAP57
ENST00000474566	EBNA1BP2
ENST00000362370	RNA5SP46
ENST00000428122	CFAP57
ENST00000439858	TMEM125
ENST00000432792	TMEM125
ENST00000442284	TMEM125
ENST00000456751	TMEM125
ENST00000523677	C1orf210
ENST00000423420	C1orf210
ENST00000372476	TIE1
ENST00000538015	TIE1
ENST00000485125	TIE1
ENST00000480269	TIE1
ENST00000488437	TIE1
ENST00000471187	TIE1
ENST00000461061	TIE1
ENST00000473014	TIE1
ENST00000492599	TIE1
ENST00000492874	TIE1
ENST00000372470	MPL
ENST00000638732	MPL
ENST00000413998	MPL
ENST00000671634	AL139289
ENST00000643351	MPL
ENST00000424948	AL139289
ENST000003109551	CDC20
ENST00000372462	CDC20
ENST00000478882	CDC20
ENST00000482046	CDC20
ENST00000621943	ELOVL1
ENST00000413844	ELOVL1
ENST00000372458	ELOVL1
ENST00000468865	ELOVL1
ENST00000464204	ELOVL1
ENST00000470968	ELOVL1
ENST00000487209	ELOVL1
ENST00000470769	ELOVL1
ENST00000497569	ELOVL1
ENST00000482302	ELOVL1
ENST00000497050	ELOVL1
ENST00000478481	ELOVL1
ENST00000479439	ELOVL1
ENST00000465321	ELOVL1
ENST00000479686	ELOVL1
ENST00000496932	ELOVL1
ENST00000621166	MIR6734
ENST00000372457	MED8
ENST000002906630	MED8
ENST00000372455	MED8
ENST00000436713	MED8-AS1
ENST00000460803	MED8
ENST00000473560	MED8
ENST00000372450	SZT2
ENST00000562955	SZT2
ENST00000638631	SZT2
ENST00000406439	SZT2
ENST00000634258	SZT2
ENST00000357658	SZT2
ENST00000639852	SZT2
ENST00000470139	SZT2
ENST00000478140	SZT2
ENST00000648058	SZT2
ENST00000638642	SZT2
ENST00000649403	SZT2
ENST00000638769	SZT2
ENST00000639197	SZT2
ENST00000470897	SZT2
ENST00000471177	SZT2
ENST00000638263	SZT2
ENST00000460536	SZT2
ENST00000640484	SZT2
ENST00000396885	SZT2-AS1
ENST00000615179	MIR6735
ENST00000583037	HYI
ENST00000483618	HYI
ENST00000372433	HYI
ENST00000372434	HYI
ENST00000470662	HYI
ENST00000487366	HYI
ENST00000372430	HYI
ENST00000372432	HYI
ENST00000372427	HYI
ENST00000486909	HYI
ENST00000496142	HYI
ENST00000469587	HYI
